









Frequency of observations in the selected location(s).:
Number of taxa: 	645

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Buff-winged Cinclodes	0.0	9.685E-4	0.0	0.0	0.0	4.433E-4	0.0	0.0	6.545E-4	0.0033311	0.0150322	0.0384106	0.062764	0.0631506	0.0775862	0.0808026	0.076	0.0773003	0.0717185	0.0603754	0.0724044	0.0671853	0.0827887	0.0837182	0.065309	0.0801317	0.0688913	0.0588737	0.0505457	0.0507956	0.0630276	0.0600351	0.0755976	0.0653266	0.0602162	0.0452578	0.0325203	0.0226946	0.0065029	0.0012571	3.846E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buff-browed Foliage-gleaner	0.0011095	4.843E-4	0.0010532	3.39E-4	0.0010147	8.865E-4	0.0028502	0.0015	0.0013089	0.0	0.0	4.415E-4	0.001207	0.0013879	0.0013263	0.0016269	0.002	0.0011537	0.0013532	0.0050736	6.831E-4	7.072E-4	5.447E-4	0.0023095	0.0014045	0.0032931	0.0026911	0.0021331	0.0017231	0.001836	0.002251	0.0035057	0.0027793	0.0020101	0.003088	0.0031484	0.0023912	0.0017236	7.225E-4	3.143E-4	0.0015385	0.0016885	9.268E-4	0.0011017	0.0	9.47E-4	0.0010799	9.476E-4	
Tufted Tit-Spinetail	0.0088757	0.0072639	0.0073723	0.0088136	0.0055809	0.0048759	0.0040717	0.0099357	0.0098168	0.0039973	0.0100215	0.010596	0.0150875	0.0090215	0.0212202	0.0206074	0.0155	0.0253822	0.0175913	0.0177575	0.0218579	0.0134371	0.0201525	0.0167436	0.0105337	0.0153677	0.0096878	0.012372	0.0137852	0.0152999	0.0140687	0.0162138	0.0166759	0.0135678	0.012352	0.0184967	0.0253467	0.0244183	0.0256503	0.0295412	0.035	0.0244829	0.0291937	0.0216673	0.0182429	0.0198864	0.0237581	0.0170562	
Plain-mantled Tit-Spinetail	3.698E-4	4.843E-4	5.266E-4	6.78E-4	0.0010147	8.865E-4	4.072E-4	0.0	0.0013089	0.0	7.158E-4	8.83E-4	0.0018105	0.0013879	0.0019894	0.0032538	5.0E-4	0.0025959	6.766E-4	0.0010147	0.0027322	0.0014144	0.003268	0.0023095	0.0035112	0.0038419	5.382E-4	0.0021331	0.0015	0.001836	0.0028137	0.0026293	0.0016676	0.0030151	0.0	0.0015742	0.0066954	2.873E-4	0.0025289	0.0015713	0.0015385	4.221E-4	4.634E-4	3.672E-4	4.801E-4	9.47E-4	0.0016199	9.476E-4	
Little Thornbird	0.0014793	0.0024213	0.0010532	0.0015	5.074E-4	4.433E-4	4.072E-4	0.0	0.0	0.0	7.158E-4	8.83E-4	6.035E-4	6.94E-4	6.631E-4	0.0	0.001	5.769E-4	6.766E-4	0.0	6.831E-4	0.0	0.001634	0.0	0.0	5.488E-4	0.0021529	8.532E-4	5.744E-4	0.0	0.0033765	4.382E-4	0.0022235	0.0015075	5.147E-4	3.935E-4	4.782E-4	8.618E-4	3.613E-4	3.143E-4	0.0011538	0.0	4.634E-4	0.001469	4.801E-4	0.0	0.0	9.476E-4	
Freckle-breasted Thornbird	0.0880178	0.0978208	0.0889942	0.080678	0.0847286	0.0664894	0.0578176	0.0789012	0.0929319	0.0692871	0.0858984	0.0944812	0.094146	0.0728661	0.0921751	0.1095445	0.1055	0.0992212	0.0926928	0.0857433	0.0894809	0.0884017	0.0866013	0.0692841	0.0632022	0.0773875	0.0575888	0.0695392	0.0769673	0.0728274	0.0861002	0.0780018	0.0917176	0.0969849	0.0905816	0.0991736	0.107604	0.1048549	0.0863439	0.0964802	0.0984615	0.092022	0.1061168	0.1123761	0.1099376	0.0970644	0.1020518	0.0975995	
Greater Thornbird	7.396E-4	0.0014528	0.0015798	0.0020339	0.0015221	8.865E-4	0.0012215	0.0	0.0	0.0	7.158E-4	8.83E-4	6.035E-4	0.0	0.0033156	5.423E-4	5.0E-4	0.002019	0.0027064	0.0020294	0.0027322	0.0021216	0.001634	0.0034642	0.0021067	0.0054885	0.0053821	0.0042662	0.0045951	0.004284	0.0016882	0.0039439	0.0016676	0.0045226	0.0036027	0.0031484	0.0052606	0.0048837	0.0018064	0.0015713	0.0023077	8.442E-4	0.0041705	0.0044069	0.0038406	0.0033144	0.0010799	0.0050537	
thornbird sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.94E-4	6.631E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Firewood-gatherer	0.0488166	0.0595642	0.0579252	0.0515254	0.0537798	0.0452128	0.0431596	0.0479252	0.0510471	0.0353098	0.0443808	0.0401766	0.044659	0.0458015	0.0431034	0.0596529	0.063	0.0715316	0.0446549	0.04414	0.057377	0.0480905	0.0610022	0.0438799	0.0372191	0.050494	0.0317546	0.0362628	0.0402068	0.0397797	0.0410805	0.0460123	0.0494719	0.0447236	0.0494081	0.0421094	0.0530846	0.0557311	0.0426301	0.044626	0.0426923	0.04981	0.0481928	0.0528828	0.0600096	0.0553977	0.0507559	0.039482	
Lark-like Brushrunner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0E-4	0.0	6.766E-4	0.0	0.0	7.072E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.147E-4	3.935E-4	4.782E-4	0.0	0.0	3.143E-4	0.0	0.0	9.268E-4	0.0	4.801E-4	0.0	0.0	0.0	
Short-billed Canastero	0.0014793	4.843E-4	0.0015798	0.0016949	0.0055809	0.0031028	8.143E-4	5.845E-4	0.0013089	0.0026649	0.0014316	0.0022075	0.009656	0.0062457	0.0092838	0.0016269	0.002	0.0040381	0.0027064	0.0015221	0.0054645	0.0042433	0.004902	0.0040416	0.002809	0.0021954	0.0015	8.532E-4	5.744E-4	0.003672	0.0016882	0.0030675	0.0022235	0.0045226	0.0041173	0.0039355	0.0071736	0.0017236	0.0032514	0.0021999	0.0042308	0.0021106	0.0050973	0.0022035	0.0048008	0.0052083	0.0059395	0.0025268	
Hudson's Canastero	0.0059172	0.0082324	0.0031596	0.0061017	0.0065956	0.0053191	0.002443	0.0046756	0.0019634	0.0026649	0.0093057	0.002649	0.003621	0.0027759	0.0046419	0.0032538	0.0035	0.002019	0.0020298	0.0030441	0.0034153	0.0063649	0.0015	0.0034642	7.022E-4	0.0010977	0.0032293	0.0025597	0.0022975	0.001224	0.0011255	0.0013146	0.0027793	0.0025126	0.003088	0.0035419	0.0066954	0.0045964	0.0028902	0.0091138	0.0088462	0.014352	0.0050973	0.0124862	0.0072012	0.0056818	0.0059395	0.0047378	
Cordilleran Canastero	3.698E-4	0.0014528	0.0010532	0.0	0.0	0.0	0.0	0.0017534	0.0	0.0	0.0	0.0013245	0.0	0.0	6.631E-4	5.423E-4	5.0E-4	0.0	0.0	5.074E-4	0.0	0.0015	0.0	0.0	0.0	0.0010977	0.0010764	4.266E-4	0.0	0.0	5.627E-4	0.0	0.0	5.025E-4	0.0	0.0019677	0.0015	2.873E-4	0.0010838	3.143E-4	0.0	0.0015	4.634E-4	3.672E-4	0.0	9.47E-4	0.0016199	0.0	
Sharp-billed Canastero	0.0036982	0.0014528	0.0036862	0.0027119	0.0030441	0.001773	4.072E-4	0.0035067	0.0013089	0.0019987	7.158E-4	0.0030905	0.007242	0.0027759	0.0066313	0.0032538	0.0045	0.0025959	0.0067659	0.0030441	0.0054645	0.0028289	0.003268	0.0046189	0.0063202	0.0049396	0.0048439	0.0021331	0.0040207	0.004284	0.0073157	0.0048203	0.0033352	0.0055276	0.0025733	0.0015742	0.0043042	0.0034473	0.0032514	0.0034569	0.0023077	0.0025327	0.0027804	0.0033052	0.0024004	0.0033144	0.0043197	9.476E-4	
canastero sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.801E-4	0.0	0.0	0.0	
Straight-billed Reedhaunter	0.0025888	0.0043584	0.0042127	0.0030508	0.0030441	4.433E-4	8.143E-4	0.0029223	0.0026178	0.0033311	0.0042949	0.002649	0.002414	0.0013879	6.631E-4	0.0027115	0.001	0.0017306	0.0020298	0.0020294	0.0020492	7.072E-4	0.0015	0.0028868	0.0021067	0.0010977	5.382E-4	8.532E-4	0.0011488	0.0	0.0011255	0.0	0.0011117	0.001005	0.0025733	0.0035419	0.0047824	0.00316	0.0054191	0.0043997	0.0030769	0.0025327	0.0046339	0.0033052	0.0033605	0.0023674	0.0059395	0.0034744	
Sulphur-bearded Reedhaunter	0.0173817	0.020339	0.0179042	0.020339	0.0162354	0.0132979	0.007329	0.0187025	0.0176702	0.0186542	0.023622	0.0225166	0.0211225	0.0222068	0.0212202	0.0189805	0.022	0.021921	0.0243572	0.0157281	0.0177596	0.0212164	0.0234205	0.0144342	0.0140449	0.018112	0.0139935	0.0196246	0.0166571	0.0097919	0.0129432	0.0153374	0.0150083	0.0150754	0.0211014	0.017316	0.0186514	0.0201092	0.0166185	0.0314268	0.0223077	0.0308147	0.0222428	0.024238	0.0283245	0.0160985	0.0286177	0.0189514	
Stripe-crowned Spinetail	0.0081361	0.0038741	0.0036862	0.0067797	0.0055809	0.0066489	0.004886	0.0029223	0.0065445	0.0039973	0.0093057	0.00883	0.014484	0.0069396	0.0159151	0.0070499	0.0035	0.0126911	0.0054127	0.0076104	0.0081967	0.009901	0.0152505	0.0075058	0.0077247	0.0087816	0.0069968	0.0085324	0.0097645	0.004896	0.0101294	0.0078878	0.0088938	0.0115578	0.009264	0.012987	0.0157819	0.0103419	0.0126445	0.0078567	0.0103846	0.0075981	0.0083411	0.0069776	0.0067211	0.0127841	0.0064795	0.0075805	
Patagonian Canastero	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.662E-4	0.0	0.0	0.0	6.94E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.225E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Steinbach's Canastero	0.0	0.0	0.0	0.0	0.0	4.433E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bay-capped Wren-Spinetail	0.0155325	0.0256659	0.0152712	0.0189831	0.0167428	0.0141844	0.0118078	0.012858	0.0176702	0.0066622	0.0093057	0.0172185	0.0114665	0.0027759	0.0099469	0.0059653	0.0075	0.0089414	0.0101488	0.0040589	0.0020492	0.0063649	0.0038126	0.0040416	0.002809	0.0032931	0.0037675	0.0038396	0.0028719	0.003672	0.0050647	0.0030675	0.0044469	0.0065327	0.0051467	0.0082645	0.011956	0.0172364	0.0111994	0.0260842	0.0211538	0.0253271	0.0268767	0.0235035	0.0211234	0.0222538	0.0156587	0.0154769	
Brown Cacholote	0.0036982	0.0014528	0.002633	0.0040678	0.0045662	0.0044326	0.0028502	0.0046756	0.0045812	0.0039973	0.0042949	0.004415	0.01207	0.0048577	0.0066313	0.0027115	0.003	0.008653	0.0040595	0.0045662	0.0068306	0.0042433	0.0038126	0.0028868	0.0014045	0.007135	0.0026911	0.0017065	0.0022975	0.001836	0.0033765	0.0035057	0.0066704	0.0075377	0.0036027	0.0062967	0.0081301	0.0054582	0.0065029	0.0031427	0.0046154	0.0046433	0.0078777	0.0036724	0.0038406	0.0037879	0.0037797	0.004422	
White-throated Cacholote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.662E-4	7.158E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.074E-4	0.0	0.0	0.0	5.774E-4	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	5.147E-4	0.0	0.0	0.0	0.0	3.143E-4	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	3.159E-4	
Yellow-chinned Spinetail	0.0070266	0.009201	0.0110585	0.0064407	0.0096398	0.0110816	0.0057003	0.0093513	0.0124346	0.0066622	0.0121689	0.0110375	0.0054315	0.0076336	0.0112732	0.0146421	0.0135	0.0115374	0.0101488	0.0081177	0.0095628	0.0162659	0.0190632	0.0138568	0.0133427	0.0087816	0.0134553	0.0140785	0.0126364	0.0110159	0.0106922	0.0148992	0.0150083	0.0155779	0.0144107	0.0090516	0.0148254	0.0166619	0.0144509	0.0100566	0.0084615	0.0097087	0.0083411	0.0139552	0.0129621	0.0127841	0.0059395	0.0072647	
Chotoy Spinetail	0.0184911	0.0276029	0.0294892	0.0189831	0.0202943	0.0159574	0.017101	0.012858	0.0143979	0.0153231	0.0193271	0.0203091	0.0235365	0.0138793	0.0245358	0.032538	0.0225	0.0276896	0.0365359	0.0248605	0.0286885	0.0318246	0.0294118	0.0184758	0.0182584	0.0208562	0.0182992	0.0217577	0.0264216	0.0189718	0.0236353	0.0254163	0.0255698	0.0346734	0.0262481	0.0212515	0.0282162	0.0341856	0.0227601	0.0216845	0.0276923	0.0156184	0.0250232	0.0235035	0.0182429	0.0217803	0.0264579	0.0180038	
Spix's Spinetail	0.0310651	0.0358354	0.0337019	0.0257627	0.0248605	0.0234929	0.0236156	0.0432496	0.0497382	0.0273151	0.0365068	0.0348786	0.0380205	0.0340042	0.0424403	0.0477223	0.036	0.0308624	0.0426252	0.0405885	0.0368852	0.039604	0.0375817	0.0473441	0.0414326	0.0400659	0.0371367	0.0379693	0.0637565	0.0507956	0.0438942	0.0547765	0.045025	0.0522613	0.0555841	0.0566706	0.0549976	0.0465384	0.045159	0.0358265	0.0426923	0.0489658	0.0518999	0.0448035	0.0384061	0.0445076	0.0415767	0.0464308	
Pale-breasted Spinetail	0.0051775	0.0033898	0.0078989	0.0057627	0.0076104	0.0044326	0.002443	0.0011689	0.0045812	0.0019987	0.0028633	0.001766	0.001207	0.0013879	0.0033156	5.423E-4	0.001	0.0011537	0.0013532	5.074E-4	6.831E-4	7.072E-4	0.001634	0.0017321	7.022E-4	0.0	0.0010764	0.0017065	0.0011488	6.12E-4	5.627E-4	0.0013146	5.559E-4	0.0015	5.147E-4	0.0047226	0.0181731	0.0140764	0.0260116	0.0153991	0.015	0.0139299	0.0139018	0.0146897	0.0129621	0.015625	0.012959	0.0075805	
Sooty-fronted Spinetail	0.029216	0.0305085	0.0394945	0.0247458	0.0263825	0.0181738	0.0187296	0.0263004	0.0327225	0.0226516	0.0322119	0.0278146	0.032589	0.0346981	0.0397878	0.0395879	0.032	0.0331699	0.0351827	0.0390665	0.0471311	0.0417256	0.0359477	0.0323326	0.0393258	0.0351262	0.0462863	0.0435154	0.0384836	0.0299878	0.033202	0.0468887	0.0333519	0.0462312	0.0545548	0.0487997	0.0564323	0.0600402	0.054552	0.0427404	0.0503846	0.0396792	0.0537535	0.0495777	0.0427268	0.0359848	0.0383369	0.0331649	
Synallaxis sp.	0.0	0.0	0.0	3.39E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.415E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.074E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.532E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.735E-4	0.0	0.0	
White-tipped Plantcutter	0.0110947	0.0067797	0.0105319	0.0108475	0.0106545	0.0141844	0.0052932	0.0111046	0.0058901	0.0073284	0.0100215	0.0110375	0.0259505	0.0249827	0.045756	0.0439262	0.0485	0.0660513	0.0595399	0.0532725	0.068306	0.0756719	0.0582789	0.0623557	0.0477528	0.0559824	0.0516685	0.0490614	0.0591614	0.0605875	0.0500844	0.0595968	0.0489161	0.0462312	0.0458055	0.0263676	0.0392157	0.0152255	0.0270954	0.0172847	0.0196154	0.0181511	0.0171455	0.0157914	0.0244839	0.0222538	0.0183585	0.0107391	
White-naped Xenopsaris	0.0	0.001937	0.0015798	3.39E-4	5.074E-4	4.433E-4	0.0015	0.0	0.0	6.662E-4	7.158E-4	4.415E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.565E-4	8.618E-4	0.0025289	3.143E-4	0.0023077	0.0021106	0.002317	0.0018362	9.602E-4	0.0014205	0.0010799	9.476E-4	
Green-backed Becard	0.0	0.0	0.0	0.0	0.0	0.0	4.072E-4	0.0017534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.423E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.022E-4	0.0	5.382E-4	4.266E-4	5.744E-4	0.0	0.0	0.0	5.559E-4	0.0	0.0	3.935E-4	0.0	0.0011491	7.225E-4	0.0	3.846E-4	0.0	9.268E-4	0.0	0.0	0.0	0.0	0.0	
White-winged Becard	0.0484467	0.051816	0.062138	0.039322	0.0492136	0.0394504	0.0488599	0.0654588	0.0680628	0.0506329	0.0694345	0.0604857	0.039831	0.0395559	0.0377984	0.0124729	0.0145	0.0031728	6.766E-4	5.074E-4	0.0	0.0	0.0	0.0	7.022E-4	0.0	0.0	4.266E-4	0.0	0.001224	0.0	0.0015	5.559E-4	5.025E-4	0.0020587	0.0023613	0.001913	0.0028727	0.0032514	0.008171	0.0242308	0.0455889	0.0644115	0.0796915	0.0667307	0.0563447	0.0718143	0.063487	
Many-colored Rush Tyrant	0.0384615	0.0445521	0.0247499	0.0298305	0.0309488	0.027039	0.0203583	0.0333139	0.0287958	0.0146569	0.0214746	0.0269316	0.030175	0.018043	0.0212202	0.0303688	0.047	0.0369195	0.0419486	0.0233384	0.0327869	0.0254597	0.0381264	0.0311778	0.0358146	0.0422613	0.0322928	0.0349829	0.0206778	0.0250918	0.0405177	0.0210342	0.0350195	0.0321608	0.0288214	0.0263676	0.0334768	0.0379201	0.0386561	0.031741	0.0319231	0.0375686	0.034291	0.0308483	0.0384061	0.0340909	0.0318575	0.0309539	
Sepia-capped Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mottle-cheeked Tyrannulet	0.0073964	0.0062954	0.0084255	0.0064407	0.0040589	0.0053191	0.0085505	0.0058445	0.0117801	0.0093271	0.0085898	0.0092715	0.0114665	0.0055517	0.0165782	0.0140998	0.0125	0.0103836	0.0209743	0.0243531	0.0177596	0.0155587	0.0255991	0.0288684	0.0217697	0.0279912	0.0306781	0.0294369	0.0292935	0.0293758	0.0236353	0.028922	0.0138966	0.0190955	0.0174987	0.017316	0.0191296	0.0117782	0.0122832	0.0078567	0.0096154	0.0113972	0.010658	0.0088138	0.0052808	0.0085227	0.0064795	0.0078964	
Pearly-vented Tody-Tyrant	7.396E-4	4.843E-4	0.0010532	0.0	0.0	4.433E-4	0.0	0.0	0.0	6.662E-4	7.158E-4	0.0	0.0	6.94E-4	0.0	5.423E-4	5.0E-4	2.884E-4	0.0	0.0	0.0	0.0	0.0	0.0011547	0.0	0.0	5.382E-4	4.266E-4	0.0	0.0	0.0011255	0.0	5.559E-4	0.0	0.0010293	3.935E-4	0.0014347	8.618E-4	0.0014451	6.285E-4	0.0	4.221E-4	9.268E-4	3.672E-4	9.602E-4	0.0	0.0	6.317E-4	
Southern Beardless-Tyrannulet	0.0081361	0.0072639	0.0052659	0.0027119	0.0025368	8.865E-4	0.0044788	0.0040912	0.0045812	0.0033311	0.0071582	0.0039735	0.0042245	0.0090215	0.0072944	0.0103037	0.007	0.0063455	0.0101488	0.007103	0.0163934	0.0070721	0.0070806	0.0034642	0.0091292	0.0065862	0.0080732	0.0068259	0.0097645	0.0073439	0.0050647	0.0113935	0.0100056	0.0130653	0.016984	0.0125935	0.0186514	0.0143637	0.0101156	0.0103708	0.0084615	0.0084424	0.0074143	0.0066104	0.0072012	0.0075758	0.0086393	0.0063171	
Suiriri Flycatcher	0.0048077	0.0062954	0.0047393	0.0040678	0.0065956	0.0048759	0.0032573	0.0040912	0.0058901	0.0033311	0.0050107	0.0057395	0.0030175	0.0048577	0.0099469	0.0021692	0.0025	0.0077877	0.0067659	0.0055809	0.0054645	0.009901	0.0092593	0.0057737	0.0049157	0.007135	0.0091496	0.0068259	0.012062	0.0085679	0.006753	0.0039439	0.0066704	0.0100503	0.0056613	0.0106257	0.0105213	0.0103419	0.0086705	0.009428	0.0092308	0.0084424	0.0088044	0.0088138	0.0100816	0.0071023	0.0097192	0.0060013	
Yellow-billed Tit-Tyrant	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.631E-4	5.423E-4	5.0E-4	2.884E-4	0.0013532	0.0010147	6.831E-4	0.0	0.0027233	0.0023095	7.022E-4	0.0032931	0.0010764	8.532E-4	0.0017231	0.001836	0.0016882	8.764E-4	0.0011117	0.0	0.0010293	0.0	9.565E-4	5.745E-4	3.613E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tufted Tit-Tyrant	0.0029586	9.685E-4	0.002633	0.0013559	0.0030441	0.0031028	0.0020358	0.0023378	0.0032723	0.0019987	0.0057266	0.0057395	0.007242	0.0055517	0.0106101	0.0075922	0.0075	0.008653	0.0067659	0.0065956	0.0061475	0.0077793	0.0076253	0.0051963	0.0042135	0.0115258	0.0037675	0.0017065	0.0045951	0.004284	0.0050647	0.0078878	0.0011117	0.0060302	0.0025733	0.0059032	0.0095648	0.0028727	0.0043353	0.0040855	0.0034615	0.0025327	0.0041705	0.0044069	0.0057609	0.0085227	0.0059395	0.0028427	
Bearded Tachuri	0.0099852	0.0169492	0.0078989	0.0081356	0.0126839	0.0062057	0.0044788	0.006429	0.0104712	0.0046636	0.0042949	0.0039735	0.0018105	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.025E-4	5.147E-4	7.871E-4	0.0095648	0.0120655	0.0093931	0.0185418	0.0169231	0.0232165	0.0180723	0.0205656	0.0148824	0.0170455	0.0134989	0.011055	
Crested Doradito	0.0015	9.685E-4	5.266E-4	0.0010169	0.0025368	8.865E-4	0.0015	0.0	0.0026178	0.0	7.158E-4	0.0	0.0	0.0013879	6.631E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.447E-4	0.0	0.0	0.0	0.0	0.0	0.0	6.12E-4	0.0	0.0	5.559E-4	0.001005	5.147E-4	0.0	0.0014347	8.618E-4	0.0018064	6.285E-4	3.846E-4	4.221E-4	0.0	0.0	4.801E-4	0.0018939	5.4E-4	3.159E-4	
Subtropical Doradito	0.0011095	4.843E-4	0.0015798	0.0013559	0.0020294	0.0013298	0.002443	0.0	0.0013089	6.662E-4	7.158E-4	4.415E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.442E-4	0.0013902	0.0018362	0.0014402	0.0042614	0.0032397	0.0047378	
Dinelli's Doradito	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.634E-4	0.0	0.0	0.0	0.0	0.0	
Warbling Doradito	0.0514053	0.0610169	0.0384413	0.039322	0.035515	0.0274823	0.0138436	0.0251315	0.0301047	0.0113258	0.0257695	0.0198675	0.0138805	0.0083276	0.0139257	0.0086768	0.0145	0.0057687	0.0074425	0.0040589	0.0061475	0.0056577	0.003268	0.0028868	0.0014045	0.0049396	0.0037675	0.0042662	0.0034463	0.00306	0.0028137	0.0035057	0.0066704	0.0065327	0.0180134	0.0236128	0.0454328	0.0603275	0.0531069	0.0700817	0.06	0.0612073	0.0713624	0.0646346	0.0667307	0.0577652	0.0464363	0.046115	
Ticking Doradito	0.004068	0.001937	0.0010532	0.0010169	0.0010147	0.0022163	0.0012215	5.845E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.871E-4	4.782E-4	0.0015	0.0018064	0.0034569	0.0019231	0.0012664	0.0037071	7.345E-4	0.0057609	0.0028409	0.0048596	0.0034744	
Warbling/Ticking Doradito	0.0	0.0015	0.0010532	6.78E-4	0.0015221	0.0013298	8.143E-4	0.0	0.0	6.662E-4	0.0	0.001766	0.0	6.94E-4	0.0	5.423E-4	5.0E-4	8.653E-4	0.0013532	0.0010147	0.0	0.0	5.447E-4	5.774E-4	7.022E-4	0.0010977	0.0	0.0	0.0015	0.001224	5.627E-4	8.764E-4	5.559E-4	0.0015075	0.0	3.935E-4	0.0	0.0014364	3.613E-4	6.285E-4	0.0	0.0016885	9.268E-4	7.345E-4	4.801E-4	0.0	0.0	3.159E-4	
doradito sp.	0.0	0.0	0.0	0.0	5.074E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.94E-4	0.0	0.0	5.0E-4	2.884E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.935E-4	0.0	0.0	3.613E-4	0.0	0.0	4.221E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Small-billed Elaenia	0.0998521	0.0968523	0.1000527	0.0877966	0.0715373	0.0549645	0.0496743	0.0473407	0.046466	0.0426382	0.0400859	0.0304636	0.026554	0.019431	0.0165782	0.0113883	0.0055	0.0025959	6.766E-4	5.074E-4	0.0013661	0.0	5.447E-4	5.774E-4	0.0	5.488E-4	0.0	0.0012799	5.744E-4	0.001224	0.0	0.0015	0.0016676	0.0020101	0.0010293	0.0070838	0.0368245	0.0606148	0.078396	0.1093652	0.1192308	0.1266357	0.1367006	0.1369813	0.1214594	0.1373106	0.1317495	0.1285534	
Large Elaenia	0.0022189	0.0038741	0.0063191	0.0040678	0.0030441	0.0026596	0.0012215	0.0011689	6.545E-4	0.0	0.0	0.001766	6.035E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.935E-4	0.0	8.618E-4	7.225E-4	0.0050283	0.005	0.0037991	0.0069509	0.0058759	0.0052808	0.0047348	0.0048596	0.0031586	
